Date,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BANKBARODA,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IBULHSGFIN,IOC,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,NIfty Index
27-08-13,942.8,123.5,159.5,410,171.6,877.65,1727.75,459.65,290.1,293.9,130.65,8169.7,396.65,260.3,2167.45,3278.2,293.05,947.7,561.9,1900.8,99.15,595.55,686,297.9,802.6,192.3,208.1,345.25,3056.05,613.55,705.65,756.95,789.4,1260.25,124.45,259.3,95.7,803.25,1520,496.85,1838.8,144.75,290.05,74.45,272.3,1362.9,1550.7,168.35,454.95,235.8,227.75,5287.45
28-08-13,944.7,122.8,160.1,392,178.7,837.95,1727.75,445.75,266.95,287.8,134.25,8134.8,398.6,253.9,2171.8,3164.35,281.95,980.15,561.95,1914.2,102.1,594.55,652.75,298.2,796.35,186.05,207.75,344.55,3116.25,606.65,705.05,769.3,775.9,1236.35,126.3,243.7,93.85,811.8,1497.85,505.4,1907.9,144.4,297.95,77.1,279,1370.25,1463.7,169.15,471.45,225.85,219.9,5285
29-08-13,958.05,127.75,164.45,403.2,181.6,850.75,1740.45,453.55,270.1,299.35,134.75,8249.45,397.65,250.3,2258.45,3152.7,288.8,1017.65,572.05,1973.3,107.1,607,695.5,305.55,807.2,193.9,209.7,353.05,3104.6,647.45,723.4,808.85,794.25,1250.6,130.8,248.7,97.3,845.25,1487.8,510.65,1947.1,146.8,306,76.9,278.35,1365.55,1447.95,192.45,473.45,232.5,224.6,5409.05
30-08-13,964.1,125.95,171.6,420.95,181.55,832.95,1837,460.8,273,299.1,139.2,8251.65,416.95,251.4,2292.9,3189.8,295.45,1040.45,594,2046.5,105.05,631.45,718.65,308.7,803.75,197.05,209.4,356.75,3105.85,659.6,724.55,796.2,783.25,1243.55,130.9,249.15,97.65,853.85,1518.95,521.2,2033.2,146.35,299.25,75.85,274,1375,1474.85,188.75,483.6,243.35,231.5,5471.8
02-09-13,952,130.4,170.1,422.4,182.8,864.3,1856.1,472.6,276.4,300.3,138.7,8260.95,417.85,258.05,2283.2,3199.6,302.15,1038.35,589.5,2023.9,108.95,641.3,738.4,320.4,826.6,192.8,210.3,381.05,3085.9,627,727.65,819.85,766.05,1300,130.7,251.35,99,886.75,1516.35,528.45,2056.85,149.55,299.7,74.25,289.4,1375.05,1498.4,188.8,484.45,252.95,234.3,5550.75
03-09-13,930.5,121.95,168.6,398.15,182.75,782.85,1837.85,461.25,266.95,285,137.45,8114.85,406.15,261.1,2206.6,3181.05,300.65,1023.85,562.55,1896.3,104.4,613.35,702.35,300.7,783.55,189.25,206.85,348.4,3033.7,600.65,694.4,840.4,768.05,1276.05,128.05,251.1,95.65,831,1475.65,512.8,2001.1,149,297.35,71.95,281.3,1400.4,1444.7,184.45,479.35,229.1,222.35,5341.45
04-09-13,931.6,123.7,169.1,403.3,189.5,801.5,1888.75,465.2,270.85,297.2,138.4,8162.9,419.8,264.95,2274.95,3168.7,302.4,1039.3,564.05,1926.65,108.55,616.5,709.5,299.85,817.75,189.95,210.75,366.9,3112.7,608.5,699,878.05,780.35,1276.5,130,257.35,96.35,849.35,1494.2,519.8,2069.1,152.65,311.7,73,289.9,1399.2,1488,186.75,481.3,236.05,218.2,5448.1
05-09-13,938.7,122.55,170.4,405.6,188.6,927.5,1901,502.55,287.3,296.2,140.65,8122,418.6,283.4,2294.1,3186.45,297.05,1019.9,609.5,1953.65,108.2,628,750.4,312.15,893.7,203.2,222.4,397.5,3004.8,662,727.8,854.6,777.05,1299.6,130.45,270.1,96.2,862.55,1638.15,518.6,1990.75,153.3,318.1,72.55,288.65,1382.4,1539.4,178.65,468.9,287.5,225.4,5592.95
06-09-13,962.3,126.85,172.3,425.1,190.05,952.4,1910.85,487.5,299.65,313.75,144.55,8257.4,437.05,277.35,2284.65,3192.15,301.1,1016.95,616.2,1930.25,107.9,617.6,760.85,316.4,958.4,209.35,232.05,413.25,3029.05,677.25,754.1,839.3,769.45,1288.4,134.3,288.3,98.95,868,1634.55,528.55,1988.8,153.85,317.8,70.8,292.15,1360.3,1601.05,175.5,468.5,292.95,222.35,5680.4
10-09-13,1022.55,129.4,186.15,445.8,188.15,998.3,1980.7,481.55,298.45,338.35,146.75,8266.4,440.9,288.2,2266.4,3323.85,302.25,1062.65,638,2073.05,110.2,653.5,809.15,335.9,969.6,211.15,223.5,409.75,3158.9,708.45,807.2,834.6,812.95,1336.65,138.6,292.7,102.25,890.35,1633.5,549.7,1987.9,166.9,349.6,72.4,300.6,1356.8,1707.5,186.75,472.05,306.9,229.1,5896.75
11-09-13,1053.15,128.2,185.95,444.6,187.15,1029.7,1996.5,520.75,312.4,335.1,152.05,8357.3,433.75,293.05,2250.05,3451.85,303.35,1066.55,647.25,2090.35,114.45,643.6,811.8,329.95,969.75,212.9,229.25,419.8,3119.1,715.2,818.4,859.05,827.35,1360.8,137.6,289.3,99,887.75,1690.05,561.35,1993.8,166.55,340.45,73.65,315.7,1333.3,1734.85,188.25,475,303.75,229.6,5913.15
12-09-13,1027.35,129.15,180.85,438.5,182.85,1019.95,1978.7,520.55,303.8,328.6,154.8,8318.8,438.15,284.95,2246.7,3600.6,309.1,1074.35,633.95,2010.1,111.2,626.3,814.45,336.5,951.2,207.05,228.55,397.1,3065.85,700.5,814.95,866.25,812.85,1320.9,139.45,278.95,99,875.4,1658.4,556.85,1967.9,159.6,333.45,76.7,302.75,1311.35,1758.85,183.45,471.9,281.2,223.95,5850.7
13-09-13,1043.7,136.2,180.25,442.35,183.05,1059.6,2003.4,530.65,305.15,325.75,156.2,8268.85,441.55,293,2249.3,3613.45,313.8,1045.75,629.2,2051.7,112.4,621.75,807.95,331.35,941.95,209.35,232.95,400.1,3028.05,716,836.4,861.35,830.3,1315.9,141.1,282.7,99.75,873,1661.1,563.75,1953.75,156.2,334.05,78.4,298.3,1289.3,1720.85,183.9,455.5,281.2,224.2,5850.6
16-09-13,1044.4,136.25,178.45,441.35,173.2,1087.55,2000.25,536.8,317.85,335.75,156.5,8212.95,430.55,289.55,2224.05,3666.65,311.75,996.4,642.8,2098.35,113.1,620.1,814.25,333.95,969.95,210.75,231.85,414.45,2993.4,711.1,828.4,836.25,837,1359.9,142.95,287.2,102.55,861.75,1646.35,563.6,1902.55,159.45,331.35,76.25,291.6,1278.15,1648.75,176.85,451.7,291.7,222.7,5840.55
17-09-13,1059.8,132.3,178.95,441.7,177.65,1053.55,2013.4,517.75,313.7,337.3,158.05,8358.9,432.05,293.7,2304.45,3571.75,316.95,1037.15,642.25,2073.15,113.9,628.65,803.95,338.7,962.45,208.2,233.3,401.65,3022.6,709.25,821.25,839.9,844.4,1375.8,140.15,279.7,101.55,858.15,1633.65,544.5,1947.45,163.8,335.05,75.6,288.2,1312.8,1699.65,180.55,474.95,300.9,223.2,5850.2
18-09-13,1064.9,133.05,179.3,445.5,177.35,1079.6,2017.25,530.6,315.75,337.6,159.05,8412.05,437,297.4,2353.45,3582.65,317.2,1028.8,650.5,2013.7,114.65,642.2,799.2,343.55,973.1,203.55,230.2,412.3,3017.15,714.85,836.95,836.45,841.8,1401.85,144.9,282.95,100.4,871.95,1673.65,549.3,1954.5,163.85,336.85,78.15,290.2,1313.9,1717.05,177.6,480.7,315.85,226.9,5899.45
19-09-13,1097.95,137.95,187.3,479.1,185.75,1140.2,2053.15,577.35,336.4,354.3,165.1,8475.7,439.7,297.45,2377.75,3542.9,328.15,1024,683.2,2039.55,118.5,677.6,834.55,355.45,1036.25,225.45,234.05,434.4,3019,771.65,888.4,849.9,867.55,1480,147.1,299.2,100.4,890.6,1807.75,557.9,1966.3,169.8,349.15,83.15,310.6,1294.9,1766.65,185.6,472,386.7,228.15,6115.55
20-09-13,1123.25,139.7,192.95,488.15,188.85,1102.35,1992.45,550.15,337.95,344.2,162.45,8671.25,430.05,301.7,2366.25,3474.5,340,1061.8,659.05,1981.65,113.95,651.05,810.4,355.3,987.25,214.1,223.7,411.5,2995.15,748.2,846.4,868.4,874.2,1467.25,148.3,289.5,101.6,881.9,1747.55,566.1,1950.3,168.05,338.35,82.3,300,1296.4,1854.4,178,474.9,356.05,223.8,6012.1
23-09-13,1111.15,139.6,190.1,486.1,188.3,1030.05,1979.1,511.85,323.4,335.15,158.95,8620.45,425.95,304.75,2378.9,3388.65,335.05,1091,641.95,1999.2,116.55,642.6,776.2,349.85,943.3,192.25,221.2,386,3019.4,719.3,812,853.8,860.9,1401.25,142.8,275.65,99.25,874.35,1654.65,557.95,1955.1,164.75,333.85,79,293.5,1326.4,1790.6,183.9,483.5,327.3,222.35,5889.75
24-09-13,1098.5,138.9,189.75,485.3,192.05,1025.55,2031.6,503.7,315.35,330.3,159.5,8604.15,431.95,297,2394.9,3595.1,336.95,1072.6,638.45,2002.9,112,643.1,788.25,348.95,944.85,180.85,219.55,388.2,3015.1,720.1,826.8,854.3,871.5,1410.8,145.45,274.5,99.15,874.6,1644.95,556.15,1939.5,163.95,337.1,80.85,292.55,1337.1,1819.85,182.05,477.85,318.9,228.8,5892.45
25-09-13,1095.05,140.7,188.9,477.85,192.05,1034.05,2005.35,509.8,305.5,336,160.1,8614.3,438.75,295.05,2429.1,3512.5,334.5,1063,620.6,2036.1,116.8,633.6,779.65,344.75,935.2,180.55,215.95,383.45,3009.65,709.3,831.35,858.7,850.1,1393.2,149,279.45,100.5,849.05,1692.65,569,1959.05,167.15,344.1,81.35,291.1,1335.8,1796.95,188.75,475.55,314.1,240.25,5873.85
26-09-13,1095.3,141.05,184.75,479.8,194.45,1031.35,1995.8,509.15,309.2,334.75,159.3,8793.5,435.8,303.85,2457.05,3476,326.55,1052.25,621.15,2019.8,117.05,628.9,792.85,349.3,946.1,183.05,206.95,383.4,3012.3,703.4,829.1,856.55,852.1,1387.55,149.7,276.95,99.3,838.25,1676.1,581.3,1942.9,167.9,343.55,82.45,299.9,1313.6,1808.7,186.75,478.25,315.8,240,5882.25
27-09-13,1099.55,140.6,184.5,469.8,200.7,1030.9,1993.15,501.25,328.6,325.3,159.75,9053.65,434.3,306.9,2412.2,3554.35,326.3,1072.75,608.9,2048.05,113.9,621,784.2,347.9,923.3,181.65,211.25,375.65,3006.6,682.85,815.85,853.5,844,1366.95,147.95,274.4,98.95,839.9,1640.7,589.85,1948.1,170.4,340.1,81.65,287.4,1306.45,1829,182.7,475.85,304.6,238.55,5833.2
30-09-13,1111.95,138.05,182.55,459.25,202.35,1007.85,1987.45,493.55,331.25,318.65,156.4,9048.65,432.5,294.45,2381.15,3560.35,327.8,1087.2,593.05,2009.25,111.9,627.45,764.25,340.4,883.65,182.85,207.85,368.75,3013,678.1,788.75,855.85,827.45,1358.55,147.45,267.85,98.05,822.4,1614.9,593.3,1927.8,163.7,332.5,81.15,271.55,1335.75,1809.3,180.75,473.05,287.35,228.5,5735.3
01-10-13,1099.4,138.7,180,454.35,209,1044.1,2020,498.4,326.35,322.6,152.55,8886.1,431.9,297.5,2407.65,3666.2,324.8,1071.1,611.65,1999.1,110.5,619.2,785.9,343,910.75,186.85,204.65,383.05,3015,685.1,800,851.55,831.8,1380.2,143.85,262.3,99,821.45,1643.35,590,1949.05,165.25,335.65,77.85,275.75,1325.7,1813.3,175.25,471.85,294.9,231.05,5780.05
03-10-13,1139.65,140.85,190.7,470.8,211.7,1104.7,2119.4,524.95,335.3,324.3,155.05,8693.5,435.9,302.35,2429.75,3606.25,332.75,1104.6,636.2,2030.5,115.55,609.65,802.4,338.75,937.85,198.9,207.75,399.1,3037.15,700.1,828.65,861.2,851.8,1412.35,143.9,266.5,99.9,846.95,1660.2,600.9,2024.6,167.35,345.95,81.15,285.85,1373,1892,188.15,485.1,310.65,246.25,5909.7
04-10-13,1132.45,142.9,189.85,467.1,210.25,1092.55,2117.9,520.5,341.45,328.35,157.55,8895,437.95,310.05,2371.7,3687,331.6,1096.8,640.45,2033.2,118.05,606.75,798.7,339.85,930.6,195.15,211.55,396.2,3016.4,695.55,819.9,878.85,858.8,1428.5,142.6,264.7,97.95,854.4,1650.65,600.45,2033.6,168.95,350.05,81,288.45,1400.7,1910.4,187.15,482.95,315.35,247.5,5907.3
07-10-13,1124.15,144.7,192.8,463.5,209,1071.85,2128.3,517.55,352.85,323.25,159.1,8869.4,439.8,299.75,2385.65,3780.45,335,1119.35,634.3,2040.8,121.85,611.1,797.8,340.05,916.2,198.6,212.45,397.2,3021.85,686.75,809.15,895.25,865,1410.2,142.25,266.1,98.05,844.05,1633.05,604.5,2089.75,170.05,347.9,81.85,300.4,1443.25,1905.4,188.4,482,315.55,248.75,5906.15
08-10-13,1128.6,144.5,194.6,459.7,206,1066.8,2116.05,519.65,341.7,332.1,157.8,8863.25,434.7,296.35,2392.8,3795.5,333.8,1106.65,632.65,2020.55,119.45,609.65,791.5,347.65,937.1,194.15,210.45,401,3034.15,694.85,828.4,890.2,863.15,1406.6,144.35,268.8,98.25,844.95,1607.55,614.15,2061.45,172.4,350.55,84.1,296.8,1442.35,1944.65,186.15,483.45,328.95,242.25,5928.4
09-10-13,1113,145.8,195.85,469.9,210.7,1079.3,2153.9,530.1,340.25,334.15,157.95,8841.2,431.6,296.25,2404.4,3898.1,334.5,1111.8,649.15,2061,119.6,610.2,802.2,348.55,950.4,196.5,207.75,411,3109.85,718.8,845.15,914.5,851,1398.5,145.15,273.7,99.05,860.9,1609,645.35,2090.85,174.95,354.2,85.85,303.25,1476.05,1970.05,184.3,477.25,340.75,242.85,6007.45
10-10-13,1129.85,145.8,196.5,479.65,211.05,1066.25,2141.4,536.5,343.05,332.9,159.45,8774.4,433,293.95,2396.6,3938.6,331.5,1117.65,641.05,2048.9,117.05,601.35,808.25,347.15,948.05,194.15,208.05,415.45,3127.6,705.7,845.7,937.55,867.2,1421.1,147.9,273.7,99.25,860,1632.95,639.55,2080,186.65,371.65,83.75,308.6,1513.1,1975.55,187.05,480.15,342.25,242.65,6020.95
11-10-13,1127,150.4,194.6,485.05,208.35,1099.65,2141.1,562.8,338.95,334.55,157.55,8717.55,429.2,282.55,2401.95,3952.45,336.3,1157.45,661.3,2078.8,114.25,603.9,810.5,342.2,997.05,195.7,205.95,428,3274.5,705,882.95,921.75,872.5,1464,144.05,276.55,98.95,863.35,1652.8,625.95,2122.05,193.5,385.3,81.75,307.9,1549.85,1970.35,183.2,488.25,347.55,243.05,6096.2
14-10-13,1153.6,150.95,200.15,470.6,209.65,1109.1,2137.85,571.05,342.65,333.1,159.95,8645.1,421.9,285.25,2421.35,3933,330.1,1159.85,667.5,2097.1,110.6,596.4,803.35,339.8,997.15,197,202.4,427.5,3324.35,698.6,876.65,907.7,865.25,1446.9,143.65,275.5,99.55,870.3,1657.2,626.1,2212.75,194.35,390.45,81,301.6,1558.85,1976.95,183.45,501.1,348.65,241.95,6112.7
15-10-13,1132.1,151.3,198.2,480.8,206.75,1081.45,2125.65,551.9,343.1,339.1,160.1,8585.9,423.1,283.45,2410.35,3895.6,325.7,1161.15,652.45,2051.05,112.1,602.7,801.95,340,974.55,188.55,200.65,407.45,3354.8,682.9,871.7,899.95,867.6,1439.9,145.1,275.2,98.95,867.8,1622.8,623.65,2215.4,192.6,388.85,79.3,310.5,1583.6,1974.3,184.85,510.6,331.1,242.4,6089.05
17-10-13,1129.15,150.15,196.55,486.4,203.75,1096.35,2153.3,535.3,348.05,348.65,159.95,8716.75,414.9,283.95,2410.6,3875.9,325.35,1083.05,654.2,2073.05,111.15,605,795.2,345.5,964.9,192.35,198.05,389.15,3268.5,676.85,836.9,896.2,865.25,1427.05,143.55,281.1,97.6,880.35,1621.3,620.3,2108.45,185.85,373.4,78.85,310.1,1529.8,1960.05,184.2,495,335.8,249.35,6045.85
18-10-13,1144.7,152.75,198.65,486.9,207.95,1156.2,2153.05,554.1,362.2,356.75,160.05,8737.85,415.3,286.1,2459.95,3876.8,327.2,1102.6,676.6,2097.1,114.85,606.1,819.45,354.55,1008.85,190.3,199.85,413.65,3314.55,701.35,872.05,904.5,882.7,1468.75,145.85,283.55,99.5,905.65,1664.6,632.15,2120.65,190.65,379.65,79.85,328.9,1536.25,1964.6,194.9,506.4,346.3,252.95,6189.35
21-10-13,1149.6,156.9,198.35,515.8,218.8,1175.85,2150.7,567.4,362.8,352.95,164.45,8727.8,416.8,287.9,2440.7,3844.6,327.8,1084.1,671.25,2099.8,118.4,609,821.15,344.7,1010.25,189.7,199.1,425.5,3335.45,716.85,925.55,913.05,887.7,1519.95,147.65,285.25,99.5,913.2,1671.55,630.95,2071.65,188.5,380.05,80,336.1,1545.5,1958.8,199.05,506,358.65,266.65,6204.95
22-10-13,1136.85,159.8,196.35,523.2,221.7,1201.15,2139.7,563.15,361,352.15,161.9,8768.5,412.25,292.95,2430.9,3957.9,333.85,1108.9,669,2066.9,116.5,608.95,810.7,341.55,1010.15,193.2,203.25,425.65,3342.35,709.1,935.4,916.5,875.7,1514.6,148.75,286.05,101.95,904.2,1675.25,638.45,2089.35,186.65,380,82,339.95,1546.4,1960.85,198.85,514.8,372,267.35,6202.8
23-10-13,1157.15,159,196.7,522.15,216.1,1210.1,2094.9,590.35,356.1,347.85,160.1,8767.65,423.8,289.85,2399.65,3991.1,347,1106.65,660.2,2084.85,115.9,614.65,809.7,341.6,1025.75,190.9,202.25,427.5,3324.8,710.1,949.35,910,865.85,1528.85,145.35,282.25,100.6,896.75,1716.55,621.35,2061.15,185.7,374.65,81.8,335.2,1552.55,1936.9,198.55,492.45,374,271,6178.35
24-10-13,1154.45,154.9,194.15,521.5,215.8,1207.2,2082.3,597.4,356.95,349.65,159.05,8716,420.2,279.3,2391.65,3971.75,352,1054.65,669.3,2082.45,114.55,609.5,812.15,342.75,1020.9,198.6,199.2,427.15,3308.75,707.05,965.65,905.65,889.35,1513.9,143.3,283.8,99,884.5,1718.3,621.5,2008.7,189.7,379.3,81.05,332.15,1537.1,1950.8,198.8,470.85,362.7,263.25,6164.35
25-10-13,1136.75,144.4,191.9,513.7,215.55,1190.75,2080.6,594.4,348.8,343.5,157.9,8740.6,415.5,278.95,2405.5,3932.45,343.6,1078.75,672.55,2035.4,109.2,593.95,809.8,340.05,1022.2,206.75,199.2,424.85,3331.55,704.9,947.5,889.5,867.75,1508.7,145.2,283.95,100.2,887,1720.95,610.85,2067.75,188.45,376.25,80.05,321.85,1541.4,1949.5,202.35,481.1,355.5,267.85,6144.9
28-10-13,1112.65,145.1,190.35,501.55,210.25,1191.5,2070.6,569.15,346.8,339.4,153.8,8751.45,411.75,276.55,2400,3881.65,344.85,1062.85,667.9,2002.55,107.05,589.25,820.85,327.95,1015,202.85,199.95,412.25,3323.45,708.5,965.4,876.45,868.9,1513.35,144.05,286.8,98.75,890.75,1675.4,603.85,2063.95,188.9,377.6,79.1,312.3,1515.1,1944.1,195.7,483.85,347.4,261.25,6101.1
29-10-13,1149.95,145.1,195.05,519,212.8,1250.4,2094.05,593.15,351.25,341.2,151.5,8878.8,417.75,281.15,2429.35,3902.05,344.75,1080.6,686.5,2061.95,110.25,604.65,839.6,327.9,1074.65,218.25,198.7,435.15,3335.6,733.05,977.05,889.4,900.7,1635.25,146.05,290.6,100.4,896.8,1740.45,617.95,2069.8,191.05,381.65,81.25,325.85,1522.35,1986.35,200.85,486.55,371.4,262.85,6220.9
30-10-13,1149.55,146.45,192.9,528.25,218.65,1221.9,2136.7,581.25,361.65,360,153.6,8798.05,419.4,282.25,2523.15,3892.8,345,1085.95,679.35,2075.1,113.45,613.65,849.45,333.1,1099,222.15,200.2,447.2,3323.9,738.1,971.45,902.1,895.85,1636.65,147.25,288.6,100.15,898.15,1721.05,618.5,2091.95,191.25,379.6,80.6,326.6,1555.35,1970.95,198.1,476.75,372.35,263.25,6251.7
31-10-13,1134.85,145.5,188.35,539.45,216.7,1222.7,2129.9,642.9,359.55,367.1,164.85,8795.4,413.2,287.95,2456.4,3957.85,353.6,1095.35,680.8,2078.4,115.05,609.85,855.05,335,1120.95,213.8,202.05,445.6,3309.9,752.45,973.7,887.9,887.85,1636.2,149.1,293.7,101.3,914.7,1796.75,608.8,2112.05,193.6,381.15,82.15,334.9,1551.05,1966.85,202,477.7,368.8,266.05,6299.15
01-11-13,1141.65,144.85,188.2,542.8,229.75,1218.9,2124.9,671.85,355.8,367.2,162.1,8814.3,416.3,292.05,2471.3,3982.8,351,1103.1,683.8,2101.6,115.2,608.9,855.4,328.05,1133.45,213.55,205.9,449.15,3276.7,748.5,982.2,882.15,925.3,1636.15,146.25,287.8,97.9,908.25,1879,604.6,2097.6,198.75,384.6,82.5,336.15,1525.85,1962.5,206.6,482.55,378.1,270.7,6307.2
03-11-13,1143.75,144.55,188.8,538.15,236.85,1219.3,2127.7,677.7,364.5,365.3,161.1,8778.1,418,291.9,2481.4,3948.05,350.85,1100.3,680.45,2111.15,115.9,607.85,852.8,330.6,1131.4,217.65,212.05,447.6,3279.4,743.6,979.45,886.75,919.05,1650,146.6,289.55,98.4,908.7,1886.3,609.9,2099,206,391,83.1,338.85,1550.55,1959.65,207.2,485.05,378.85,272.25,6317.35
05-11-13,1139.35,151.85,186.3,548.2,240.75,1227,2092,663.7,372.9,359.6,160.95,8770.6,420.65,296.4,2406.3,3986.9,345.8,1101,676.25,2093.25,117.7,595.95,859.45,319,1096,225.7,216.05,454.65,3265.85,745.4,967.4,874.35,906.65,1623.25,147.25,283.85,95.15,909.7,1875.95,591.85,2042,204.85,395.3,83.45,338.95,1519.1,1951.1,202.2,480.1,375.85,277.5,6253.15
06-11-13,1111.65,150.9,180.75,552.35,242.45,1213,2076.5,643.35,369.85,355.6,165.2,8722.55,424.65,298.8,2397.7,3984.4,345.15,1083.05,668.9,2107,115.25,588.1,838.95,318.7,1080.4,226.65,216.15,443.2,3306.15,731.45,963.8,874.1,899.4,1614.55,152.6,281.85,96.25,898.6,1809.55,602.4,2091.1,205.35,391.05,84.05,333.3,1573.2,1946.4,197.1,482.4,368.4,270.3,6215.15
07-11-13,1116.55,148.3,180.5,551.4,238.45,1171.3,2101.15,605.05,357.55,348.25,168,8711.5,421.6,295.95,2410.8,4019.55,340.6,1103.1,665.4,2112.7,116.85,589.95,841.75,320.45,1051.45,217.35,210.1,428.4,3357.6,734.65,957.45,876.45,898,1610.8,152.7,283.7,95.05,885.9,1752.6,605.8,2121.95,201.4,380.15,81.95,345.8,1580.45,1935.6,198.7,481.95,360.75,270.25,6187.25
08-11-13,1089.65,148.4,176.7,556.6,260.4,1119.2,2065.9,601.55,351.9,344,167.3,8709.15,423.15,291.3,2402.3,4135.95,339.5,1114.3,652.5,2092.5,116.5,585.15,809.35,319.55,1049.9,217.1,213.3,428.45,3360.05,727.4,974.9,884.15,878.6,1580.55,152.55,277.35,96.05,875.95,1744.3,601.45,2090.85,204.05,384.15,82.35,355.75,1675,1926.55,199.85,481.55,354.25,265.8,6140.75
11-11-13,1050.1,149.9,173.45,546.5,268.45,1077.15,2037.85,589.75,339.1,341,159.75,8758.05,421.95,289.25,2470.65,4186,336.35,1102,654.25,2054.3,111.35,575.05,805.35,316.65,1037.2,214.4,203.1,414.45,3362.6,712.35,943.65,884.1,869.95,1582.55,150.3,270.2,95.95,863.9,1704.35,596.1,2094.65,198.95,377.1,81.6,360.8,1697.3,1904.4,198.75,481.6,333.45,281.9,6078.8
12-11-13,1022.95,146.2,172.7,530.45,271.9,1047.85,2026.15,576.4,339.75,337.75,154.25,8828.65,420.85,284.7,2470,4206.35,331.7,1097.4,645.95,2035.95,111.25,574.45,794.85,319.9,1012.75,210.8,198.95,414.65,3336.85,716.2,928.85,873.5,879.9,1587.1,149.15,265.85,95.35,852.6,1672.95,597.95,2087.15,190.45,360,79.1,352.45,1685.55,1884.3,192,482.6,328.95,279.5,6018.05
13-11-13,1041.15,145.25,175.55,522.85,273.4,1030.6,2021.3,584.05,333.2,332.5,155.3,8816.05,412.3,285.1,2470.05,4202.95,322.75,1096.15,633.7,2001.6,113.95,582.75,791.4,314.15,1014.9,212.3,197.6,403.25,3332.05,718.25,919.8,874.7,895.35,1579.5,149.5,268.85,96,844.4,1697.05,608.1,2049,192.95,366.2,77.7,357.75,1660.45,1866.45,187.6,482.3,331.6,278,5989.6
14-11-13,1043.9,152.8,176.45,513.15,281.95,1097.1,2034.8,603.2,344.15,339.9,157.8,8788.5,403,274.45,2461.6,4201.8,320.15,1084.6,642.2,2049.05,115.2,580.25,793.3,314.45,1052.1,215.6,198.1,411.4,3354.25,725.65,939.55,867.05,925.15,1612.6,152.8,270.1,96,851.65,1723.1,598.75,2026.2,203.7,387.05,78.6,375.35,1672,1877.2,190.85,486.3,351.25,277.3,6056.15
18-11-13,1065.3,154.8,179.25,526.3,278.8,1139.85,2030.05,620.5,352.5,345.25,159,8748.75,402.2,270.75,2466.6,4211,321.25,1096.3,668.8,2055.15,119,596.65,814.45,326.1,1073.65,217.8,203.05,419.6,3404.1,743.05,978.05,863.9,944.8,1629.35,156.05,279.05,96.35,874.75,1767.6,610.75,2044,207.4,392.25,78.9,386.8,1733.85,1934.9,188.35,492.2,362.8,279.4,6189
19-11-13,1056.5,154.6,178.8,531.3,278.6,1135.05,2013.8,640.1,345.5,351.6,157.45,8745.05,400.75,267.55,2451.85,4219.2,327.4,1102.7,660.05,2059.85,124.25,592.25,818.4,323.5,1085,223.85,204.8,430.7,3442.95,735.35,995.85,867.95,947.5,1682.55,155.05,277.35,95.05,878.35,1823.4,606.15,2029.9,208.1,391.35,78.9,383.25,1748.4,1922.05,184.7,488.05,363.6,277.95,6203.35
20-11-13,1064.85,156.3,177.1,524.3,273.6,1131.45,1974.45,627.95,335.55,344.4,158.1,8679.05,392.85,272.5,2426.2,4232,325.15,1086.9,649.55,2012.5,120.75,581.5,807.75,320.75,1049.15,220.5,201.3,420.15,3402.2,732.95,976.5,858.35,941.95,1649.85,154.65,276.7,93.75,862.5,1795.7,597.15,2023.6,204.5,386,79.45,385,1686.2,1894.45,186.75,483.05,365.45,266.6,6122.9
21-11-13,1030,152.05,171.1,509.25,275.1,1086.3,1932.85,607.5,331.1,338.65,158.9,8626.15,386.65,269.2,2409.55,4205.8,321.55,1061.9,637.65,1996.75,119.5,574.2,781.7,312.95,1030.25,223.4,198.8,402.9,3344.35,711.5,948.1,845.9,934.45,1647,150.2,270.45,93.4,847.6,1762.95,581.15,1986.6,199.25,383.15,77.3,382.6,1657.9,1845.25,179.3,478.4,354.4,256.5,5999.05
22-11-13,1050.7,152.7,174.5,508.1,278.35,1082.25,1889.35,609.4,332.85,335.9,159.15,8590.95,385,267.85,2433.75,4202,328.05,1050.25,642.15,1975.65,118.4,571.6,793.35,308.7,1020.55,224.9,200.6,407.35,3347.6,716.6,964.15,850.85,936.55,1640.15,150.85,278.2,93.9,843.75,1737.95,574.95,2000.85,193.25,374.15,76.9,392.45,1667.35,1815.25,174.35,477.95,344.25,253.25,5995.45
