Dates,BAJAJ-AUTO,BANKBARODA,BHARTIARTL,BOSCHLTD,BPCL,IBULHSGFIN,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,KOTAKBANK,ITC,HDFC,Unilever,HNDLCO,Hero_MC,HDFC_Bank,NIfty Index,TATASTEEL,TECHM,ULTRACEMCO,SESAGOA,WIPRO,YESBANK,ZEEL,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH
05-Aug-14,2155.6,909.4,374.75,13923.1,592.85,401.45,1486.55,555.05,275.05,3513,336.25,937.95,356,1045.45,704.85,195.65,2583.3,820.2,7746.55,562.2,2187.7,2603.3,294.9,549.55,544.7,284.4,1441.5,531.6,212.75,633.4,732.3,392.95,440.5,361.1,2780.15,8447.85,423.95,1544.45
06-Aug-14,2143.75,892.6,367.65,13727.6,581.3,397.5,1447.1,552.6,271.85,3575.85,329.45,932.25,346.05,1035.35,707.85,191.75,2598.25,810,7672.05,550.5,2204.85,2546.65,288.55,551.4,537.65,278.25,1431.2,537,208.25,640.65,722,383.2,435.6,359.9,2750.95,8472,421.55,1547.65
07-Aug-14,2139.25,878.4,365.8,13713.8,584.95,394.5,1444.85,550.45,252.85,3507.35,338.6,939.85,346.25,1026.85,701.95,189.1,2610.95,811.5,7649.25,555.8,2210.75,2544.25,284.65,552.65,532.2,278.95,1473.75,532.3,210.25,631.95,715.05,381.1,434.95,363,2755.3,8510.85,419.05,1518.25
08-Aug-14,2121.65,859.25,374,13630.45,566.55,389.6,1437.15,537.2,258.9,3482.65,324.3,931.6,348.55,1026.95,702.05,183.95,2591.75,796.15,7568.55,537.7,2188.65,2474.55,267.8,548.05,521.3,271.65,1439.65,524.2,203.45,617.95,722.15,371,436.7,355.65,2782.25,8477.5,407.6,1532.8
11-Aug-14,2129.3,892.65,376.45,13708,573.45,391.65,1440.9,539.7,261.05,3573.5,329.2,950.15,347.7,1063.2,697.95,185.65,2604.95,792.95,7625.95,534.75,2161.2,2532.65,275.4,542.95,533.95,273.8,1447.95,540,205.25,613.8,770.3,376.75,437.5,357.4,2721.4,8587.85,390.4,1515.3
12-Aug-14,2135.55,914.1,369.95,13561.85,590.7,389.45,1463.3,545,268,3576.8,341.05,964.7,347.05,1116.4,700.9,185.4,2597.2,807.2,7727.05,542.05,2165.6,2613.1,278.35,543.75,545.45,274.7,1464.65,542.7,208.9,614.2,767.75,381.85,444.85,364.6,2730.35,9291.6,413.45,1517.15
13-Aug-14,2147.95,875.1,368.6,13476.8,603.65,382.95,1452.2,539.55,267.95,3608.4,344.45,957.1,357.3,1144.1,718.7,180.05,2578.7,812.4,7739.55,534.5,2147.9,2608.1,281.55,550.25,545.2,269.4,1452.4,548.8,205.7,615.75,762,373.9,440.35,353.05,2741.35,10359.25,411.8,1560.15
14-Aug-14,2135,878.25,365.2,13629.85,613.35,388.75,1479.65,548.25,267.6,3612.55,338.2,953.35,356.85,1124.3,714.55,178.6,2510.55,826.7,7791.7,541.7,2150.7,2632.55,289.5,545.95,540.85,270,1480.85,544.8,210.9,617.8,767.2,377.8,448.6,356.45,2755.75,10024.9,425.7,1538
18-Aug-14,2134.5,886.3,376.3,13699.55,648.5,387.3,1530.7,550.25,269.35,3559.8,352.35,966.85,350.65,1112.55,724.8,182.25,2511.45,832.35,7874.25,546.45,2202.6,2665.15,293.2,547.65,559.4,280.35,1508.65,547.2,214,619.35,776.45,394.7,471.05,363.7,2774.3,9987.15,431.75,1523.05
19-Aug-14,2198.2,887.25,377.15,13901.65,674.05,393.9,1542.9,568.65,264.7,3547.8,358.3,980.65,348.6,1085.05,719.55,180.85,2542.65,823.85,7897.5,544.1,2211.15,2718.6,296.85,547.4,579.25,283.55,1523.95,574.3,216.5,615.3,766.85,397.85,474.55,369.25,2829.75,9989.75,432.15,1538.75
20-Aug-14,2198.8,880.3,374.55,14323.35,667,394.8,1542.75,568.4,262.05,3554.55,355.15,1000,344.95,1072.4,711.85,180.35,2537.1,820.55,7875.3,545.55,2221.7,2684.35,295,552.15,582.65,288.15,1525.4,586.3,215.7,612.5,795.8,394.2,492.35,366.65,2885.85,9991.1,427.4,1558.55
21-Aug-14,2268.05,901.4,371.1,14540.85,685.4,394.45,1544.95,568.1,264.75,3548.95,368.75,1018.6,346.15,1064.4,710.35,177.9,2557.85,832.5,7891.1,536.6,2236.25,2644.9,289.85,551.15,574.95,291.95,1525.6,593.8,213.95,613.9,809.4,398.65,492.85,364.2,2838.85,9992.15,431.5,1555.55
22-Aug-14,2266.35,919.85,365.1,14752.5,672,385,1539.55,569.95,255.15,3601,362.3,1030.75,343.65,1044.6,704.2,182.5,2536.45,846.75,7913.2,537.75,2306.45,2651.35,291.7,556.95,583.9,289.1,1520.4,595.4,211.25,610.2,811.9,402.8,499.3,357.05,2826.05,10014,433.05,1594.75
25-Aug-14,2251.6,895.65,369.1,14779,664.7,386.15,1514.3,567.25,260.7,3627.8,357.8,1044.65,349.3,1056.3,716.7,164.85,2569.5,843.45,7906.3,512,2313.65,2629.25,280.05,555.35,576.35,284.25,1531.7,586.7,212.45,604.6,817.7,398.75,507.4,358.65,2879.95,9905.05,427.4,1597.7
26-Aug-14,2260,891.35,369.6,14738.05,664.7,379.95,1508.05,562.4,253.7,3624.15,352.45,1054.1,352.45,1061.95,727.35,170.5,2564.7,842.5,7904.75,524.95,2353.35,2610.85,280.9,550.9,567.7,283,1491.4,596,208.95,608,827.55,397.6,512.4,356.6,2889.5,9843.85,434.35,1601.6
27-Aug-14,2280.3,887.75,369,14689.5,677.75,374.6,1540.3,577.4,254.8,3630.55,355.4,1040,352.35,1069.65,734.85,172.3,2600,836.6,7936.05,523.2,2329.6,2594.5,276.4,558.55,573.6,277.5,1502.75,576.5,206.95,617.45,824.7,398.75,513.35,358.55,2922.75,9810.85,435.7,1649.9
28-Aug-14,2258.7,871.5,369.8,14809.9,694.3,377.5,1556.8,585.45,263.55,3598.8,359.4,1037.55,355.3,1074.5,742.45,170.1,2604.8,843.55,7954.35,513.15,2363,2550.05,277.15,565.25,572.05,273.7,1492.55,565.7,206.3,624.2,817.55,397.25,514.2,356.1,2947.9,9755.95,443.4,1630.75
01-Sep-14,2260.55,889.05,375.8,14995.5,704.85,388.95,1598.3,606.9,269.05,3599.65,380.65,1047.95,350.55,1058.7,740.4,176.15,2755.45,841.2,8027.7,524.1,2371.85,2643.5,283.25,565.85,596.4,284.5,1499.55,573,208.45,629.8,808.75,405.4,529.15,365.25,2975.8,10051.8,460.1,1637.4
02-Sep-14,2258.6,889.7,391.6,15000.6,703.65,389.9,1591.1,613.65,273.25,3613.75,384.7,1058.25,354.7,1066.25,732.7,174.85,2792.9,859.2,8083.05,519.2,2406.65,2719.25,277.8,561,608.6,283.1,1551.9,577.7,215.75,624.25,811.55,409.25,557.05,363.4,2995.15,10224.75,464.95,1648
03-Sep-14,2225.85,886,404.5,14835.8,704.55,396.4,1580.8,616.3,279.45,3734.25,391,1056.9,348.9,1062.7,732.8,175.1,2766,856.65,8114.6,526,2443.15,2713.15,280.15,577.2,624.35,282.4,1546.75,578.2,214.5,626.35,832.6,413.7,553.2,376.1,3000.5,11101.9,455.35,1658
04-Sep-14,2301.9,876.65,404.5,14722.15,700.75,396.85,1571.65,609.7,285.1,3708.75,384.5,1058.8,350.4,1080.2,737.1,169.5,2824.6,851.85,8095.95,509.05,2468.5,2710.6,278.45,577.15,619.15,284.25,1525.45,578.6,211.75,632.35,833.05,416.4,552.3,379.05,3001.3,10938.05,448.7,1661.05
05-Sep-14,2339.65,885.05,401.1,14715.65,688.7,397.65,1547.05,613.2,280.3,3730.75,387.4,1078.45,350.8,1055.05,733.75,167.7,2761.8,848.45,8086.85,513.4,2468.25,2670.75,281.5,581.9,611.65,281.05,1521.75,580.3,212.75,647.05,830.05,415.95,557.5,370.3,2980.2,10829.05,451.9,1664.3
08-Sep-14,2359.3,890.25,403.75,14868.95,700.05,395.85,1567.8,620.4,296.2,3781.65,400.7,1076.5,353.95,1051.65,745.8,173.45,2781.05,864.75,8173.9,517.45,2487.7,2718.05,284.45,592.7,620.9,281.7,1549.65,599.6,219.3,676,845.05,420.75,563.45,374.7,3003,10963.8,454.8,1666.25
09-Sep-14,2321.15,902.35,406.1,14942.8,692.65,400.5,1545.75,633.65,293.95,3736.05,397.65,1073.3,358.2,1050.25,751.9,172.9,2749.6,865.6,8152.95,518.65,2439,2694.9,281.8,588,625.8,283.1,1545.1,590.4,219,665.15,870,418.7,574.9,380.65,3008.4,10959.4,458.7,1640.8
10-Sep-14,2354.7,906.1,407.75,14798.7,676.9,394.8,1570.1,632.55,284.4,3667.3,390.85,1064.95,351.05,1035.05,749.1,172.9,2682.8,857.3,8094.1,519.2,2444.35,2680.4,286.2,581.65,620.45,292.65,1532.25,586.9,216.85,653.9,878.2,416.5,577.35,373.65,3000.85,11040.45,455.95,1635
11-Sep-14,2336.55,923.9,406.05,14855.95,681.4,407.55,1565.85,628.4,281.9,3684.15,397.05,1064.85,351.2,1037.85,755.6,173,2720.3,854.35,8085.7,517.6,2443.9,2686.55,286.65,574,625.5,284.65,1532.05,586.9,215,656.6,864.15,418.5,575.2,360.75,2976.45,11623.8,459.7,1637.7
12-Sep-14,2348.45,944.6,414,14837.1,683.15,407.3,1564.4,631.3,281.85,3669.9,400.2,1069.15,355.65,1050.3,757.5,168.6,2758.55,855.7,8105.5,515.95,2445.75,2639.35,290.3,575,633,283.7,1534.25,587,214.8,671.8,896.15,416.95,612.75,357.7,2958.65,12023.8,462.6,1621
15-Sep-14,2332.55,949.5,411.55,14887.2,683.35,406.6,1553.35,623.3,297.15,3641.3,399,1046.1,351.7,1034.1,754.85,163.6,2799.65,860.35,8042,507.7,2468,2589.15,286.5,568.25,600.25,286.1,1512.65,583.6,210.75,661.45,893.2,411.65,630.25,351.85,2983.4,12205.05,458.35,1609.7
16-Sep-14,2302.65,923.15,412.3,14822.7,650,401.5,1525.75,618.5,297.65,3651.25,375.1,1027.45,353.15,1017.8,756,160.35,2790.5,851,7932.9,490.15,2423.25,2551.2,285.05,559.45,576,285.05,1483,559.4,206.9,646.8,852.1,399.15,619.7,344.45,3009.75,11484.75,448.55,1605.55
17-Sep-14,2320.25,928.55,414.35,14715.25,638.95,397.8,1529.75,619.9,309.7,3741.05,368.7,1021.95,354.75,1018.4,754.65,160.65,2828.7,846.4,7975.5,498.4,2424.8,2599.85,284.6,567.35,587,290.75,1495.35,564.9,209.2,645.95,868.3,397.95,610.15,339.35,3081.95,11405.5,445.8,1626.55
18-Sep-14,2393.45,957.25,415.9,14937,662.3,396.4,1565,629.55,315.85,3697,378.1,1047.7,358.7,1053.05,749.65,163,2992.65,858.15,8114.75,505.45,2426.1,2645.95,284.8,581.8,594.8,306.45,1509,589.2,213.45,659.55,883.5,405.3,620.05,344.9,3192.75,11642,451.55,1636.9
19-Sep-14,2412.35,949.45,414.95,14827.05,657.25,396.15,1572.2,630.1,312.6,3702.05,371.1,1063.65,359.4,1066.25,737.25,164.3,2951.4,860.25,8121.45,511,2478.25,2641.55,284.8,588.4,582.4,313.4,1505.05,569.9,215.05,669.5,871.25,407.65,628.1,345.8,3222.95,11634.8,449.3,1673.55
22-Sep-14,2412.55,954.6,415.15,14989.8,670.35,407.15,1578.85,642.55,293.95,3650.6,373.4,1043.85,370.75,1079.15,741.7,162.2,2997.85,856.85,8146.3,500.9,2469.2,2617.25,283.25,581.5,592.2,306.95,1493.55,571.6,214.15,652.75,852.4,408.2,612.9,343,3211.7,11754.45,454.05,1699.35
23-Sep-14,2393.6,929.25,406.5,14962.1,650.95,426.6,1538.5,630.9,287.3,3607.1,357.45,1041.15,370.8,1066.15,742.05,157.15,2978.2,848.85,8017.55,485.6,2473.8,2601.3,280.35,582.7,583.05,299.55,1464.1,546.2,213.8,634.8,812.25,399.1,584.3,335.15,3199.1,11639.25,443.35,1724.45
24-Sep-14,2364.95,905.6,403.15,14673.45,642.25,423.35,1516.4,622.7,283.7,3644.8,355.55,1036.3,377.2,1054.7,764.1,156.1,2943.25,855.45,8002.4,472.2,2485.05,2630.65,281.6,592.75,568.45,300.05,1430.2,536.5,212.05,637.85,799.15,397,600,351.35,3229.15,11570.65,442.65,1709.4
25-Sep-14,2350.85,887.3,406.25,14577.85,620.3,401.4,1465.3,611.55,300.1,3691,343.55,1028.5,376.65,1056.7,759.35,149.15,2932.95,849.95,7911.85,460.4,2501.95,2574,273.2,582.55,543.9,306.1,1399.05,535.8,206.95,620.65,867.45,377.85,608.45,346.75,3310.4,11364.25,451.85,1708.45
26-Sep-14,2340.8,896.75,405.05,14771.95,639.45,407.45,1477.95,624.5,291.05,3680.15,351.4,1024.35,371.7,1038.2,751.45,157.25,2896.9,871.65,7968.85,474.25,2473.25,2646,274.95,588.6,573.55,302.4,1435.15,559.9,212.05,627.4,881.7,389.55,611.95,348.1,3222.45,11356.75,443.45,1714
29-Sep-14,2305.05,899.15,403.25,14835,637.3,399.45,1458.5,625.15,298.2,3749.05,345.4,1003.35,366.1,1031.15,746.5,159.7,2860.5,865.1,7958.9,466.4,2486.65,2646.65,270.65,592.85,568.45,303.4,1438.5,562.9,214.75,625.5,947.45,386.05,616.85,343.5,3208.2,11280.8,452.9,1706
30-Sep-14,2351.6,902.3,405.2,15014.75,655.4,402.7,1433.55,621.55,294.75,3747.75,362.4,1013.1,370.2,1055.25,746,156.75,2839.55,872.65,7964.8,459.05,2489.7,2631.65,272.5,596.8,558.85,314.15,1399.55,555.1,213.7,629.55,968.25,377.7,626.8,341.35,3229.6,11972,449.45,1714.75
01-Oct-14,2336.1,898.6,403.2,14802.5,652.85,400.25,1428.85,601.85,280.6,3847.3,362.7,1011.65,364.1,1050.35,736.15,155.25,2874.95,868,7945.55,448.8,2520.8,2648.75,270.9,615.75,557.45,313.5,1391.65,550.3,210.65,631.7,966.25,379.95,624.3,344.6,3200.4,11801.65,438.9,1740.15
07-Oct-14,2336.35,866.4,403.4,14706.15,650.55,398.7,1429.65,599.5,288.55,3831.3,357.5,1005.8,362.75,1017.8,735.8,148.25,2808.15,862.45,7852.4,440.15,2514.1,2556.7,258.5,618.5,551.1,308.5,1369.6,519.8,209.5,629.1,996.75,373.6,602.2,341.55,3099.3,11707.25,443.45,1729.2
08-Oct-14,2348.5,858,399.7,14703.9,674.7,386.75,1448.55,623.1,289.55,3650.15,382,1000.25,365.7,1014.65,734.75,148.8,2799.05,867.6,7842.7,456.15,2396.2,2549.1,257.2,593.55,553.95,309.6,1380.2,522.3,208.2,635.3,953.45,379,585.65,341.7,2966.2,11707,441.1,1673.1
09-Oct-14,2376.1,871.1,404.95,14790.3,671.7,400.7,1488.4,626.15,288.2,3646.8,378.45,1023.25,365.5,1042.65,739.1,157.85,2818.95,887.6,7960.55,467.55,2336.45,2570.8,261.85,587.25,578.45,324.9,1429.05,539.6,215.8,655.15,948.95,387.4,591.7,343.35,2986.55,11609.65,446.8,1695.5
10-Oct-14,2353.65,859.1,392.3,14715.6,670.25,394.75,1458.95,623.25,288,3888.65,375.4,1002.9,353.1,1006.4,720.35,150.15,2841,867.3,7859.95,448.05,2339.05,2481.35,249.75,584.7,573.05,318.9,1403.3,517.8,211.45,663.25,938.6,379.2,592.4,335.25,2998.85,11270.35,444,1737.5
13-Oct-14,2348.8,865.35,391.55,14570.65,671.75,399.6,1477.9,634.95,288.65,3942.55,379.65,1008.5,350.55,1017.8,720.4,151.1,2874.85,876.8,7884.25,457.75,2368,2481.9,249.85,584.55,585.45,315.7,1386.95,521,208.85,655.65,941.35,386.9,575.95,340.8,2943.15,11269.85,444,1755.8
14-Oct-14,2412,871.5,398.4,14597.55,656.3,400.3,1478.05,649.75,290.25,3918.3,367.35,1013.15,347,1004.05,731.25,151,2852.45,868.35,7864,456.05,2372.1,2467,249.55,580.05,587.3,316,1383.3,520.3,208.15,646.1,931.45,397.1,578.5,344.2,2935.3,11211.6,447.45,1723
16-Oct-14,2363.55,867.7,388.15,14361.05,666.25,396.6,1460.55,645.35,282.55,3865.3,359.25,991.6,352.45,981.3,730.6,142.4,2798.95,858.85,7748.2,439.1,2305.35,2317.6,239.15,573.3,588.6,312.15,1376.3,505.9,206.2,625.9,897.85,393.65,578.65,348.6,2904.85,11033.2,449.65,1655.85
17-Oct-14,2373.2,871.95,395.95,14308,666.75,394.9,1505.2,660.85,283.5,3851.65,365.6,1000.05,353.95,997.15,726.3,139.45,2873.9,885.25,7779.7,447.55,2273,2317.75,232.65,565.9,598.3,322.4,1406.85,500.7,207.35,640.1,913.2,401.6,595.6,350.65,2918.6,11334.35,447.9,1505.5
20-Oct-14,2412.6,873.65,401.7,14518.65,696.85,396.2,1536.9,667.25,285,3812.35,379.5,1003.85,352,1020.1,736.55,146.5,2937.7,893.8,7879.4,450.15,2296.05,2450.25,237.65,556.4,613.85,329.9,1424.2,517.8,212.9,647.6,933.75,417.85,604.25,361.3,2966.25,11636.4,459,1496.35
21-Oct-14,2412.05,883.8,410.65,14624.2,687.8,398.9,1582.1,678.15,290.5,3772.95,369.7,1013.75,351.35,1021,749.75,147.9,2995.85,895.55,7927.75,455.7,2330.7,2400,248.5,573.3,623.65,335.9,1445.35,523.8,213.6,644.25,948.45,423.05,608.3,355.05,2964.3,11678.45,481.1,1505.1
22-Oct-14,2494.9,887.85,409.45,14900.05,688.75,396.9,1571,683.95,296.7,3796.05,361.95,1063,349,1030.75,757.4,148.45,3115.5,893.65,7995.9,457.15,2334.75,2401.2,249.75,583.65,621.2,339.7,1474,538,216.9,644,968.25,424.45,628.4,353.05,3037.75,11883.45,483.05,1513.25
23-Oct-14,2529.7,889.2,410.25,15003,691.1,408.7,1575.35,683.65,298.3,3805.05,364.05,1061.55,350.4,1031.55,758.95,149.25,3110.05,896.45,8014.55,459.1,2359.25,2433.25,248.85,560.25,620.95,337.5,1483.45,540,217.55,652.45,964.35,423.75,628.45,352.3,3057.65,11890.55,481.65,1525.65
27-Oct-14,2517.45,905.65,414.55,15004.3,686.15,398.2,1573.05,696.8,290.4,3803.05,353.1,1085,349.55,1036.75,720.45,147.35,3082.95,897.25,7991.7,450.5,2326.4,2430.6,249.05,554.8,643.95,330.35,1460.1,527.7,221.35,648.75,942.9,426.8,628.1,356.5,3105.8,12262.4,486.55,1496.75
28-Oct-14,2499.25,919.7,407.7,15035.65,701.85,397.55,1601.25,697.95,289.4,3788.25,356.9,1082.8,350.15,1049.65,717.05,147.7,3035.05,895.3,8027.6,451.2,2371.25,2464.85,250.65,553.7,641.3,335,1469.8,522.8,224.95,646.7,971.55,424.2,646.15,356.65,3081.1,12396.7,496.35,1501.15
29-Oct-14,2551.25,906.3,405.1,14995.75,704.65,397.9,1605.85,692.35,290.05,3881.45,355.9,1079.95,354.45,1048.6,723.95,156.9,3037.85,891.55,8090.45,471.7,2396.95,2479.3,255.35,556.8,638.3,339.5,1483.95,543.9,226.15,646.4,957.8,425.55,656.9,358.8,3045.6,12596.35,501.85,1512
30-Oct-14,2577.5,911.8,407.5,14909.35,702.05,401.3,1614.05,710.25,290.9,3946.55,357.05,1094,354.9,1064.7,731.6,160.35,3031.65,896.65,8169.2,474.5,2479.55,2512.15,253.05,560.25,662.6,347.35,1496.95,543.7,223.7,644.7,951.95,430.2,650.6,359.9,3094.9,12532.25,510.65,1576.75
31-Oct-14,2611.05,929.5,398.9,14900.75,724.75,418.3,1626.65,720.1,294.45,4051.25,364.15,1118.25,355.2,1105.9,738.35,163.7,3064.25,911.85,8322.2,490,2517.7,2548.45,255.95,563.7,684.5,344.25,1499.25,571.3,227.65,657,968.45,439.4,666.55,370.55,3168.3,12772.75,528.8,1608.4
03-Nov-14,2574.25,950.05,395.75,15516.45,724.05,450.3,1645.7,708.1,302.15,4085.9,364.8,1110.45,355.45,1120.5,739.85,163.55,3010.95,910.7,8324.15,489.15,2580.35,2559.95,262.25,564.9,678.35,350.2,1491.2,583,227.85,653.6,1002.8,445.25,663.1,359.2,3181.3,12739.6,499.35,1570.8
05-Nov-14,2570.7,952.65,384.55,15297.45,740.3,469.8,1671.35,722.35,291.4,4124.8,369.3,1128.2,359.15,1100.55,747.75,156.5,2963.3,912.8,8338.3,478.1,2610.6,2535.3,250.85,559,669.85,354.9,1485.8,577.5,223,657.3,1001.3,457.95,658.5,349.1,3252.05,12875.15,497.8,1605
07-Nov-14,2539.7,962.45,390.85,15193.2,759.15,461.8,1684.7,728.4,278.6,4166.6,375.2,1122.9,355.65,1099.75,761.5,156.1,2887.6,899.45,8337,471.4,2651.65,2561.9,246.1,553.45,676.15,371.9,1508.75,585.8,221.95,646.1,1028.45,469.05,650.15,344.55,3397.15,12675.9,485.05,1618.65
10-Nov-14,2543.4,985.05,391.25,15390.7,766,444.65,1667,724.5,287.4,4165.5,378.3,1108.7,371.7,1113.7,771,152,2933.1,904.65,8344.25,470.85,2634.1,2581.1,245.15,558.85,674.65,368.55,1499.25,581.4,221.55,648.9,1021.15,460.5,643,349.1,3442.25,12729.7,481.1,1617.55
11-Nov-14,2549.55,1012.05,385,15556.6,766.9,443.35,1685.55,720.4,290.3,4125.2,376.45,1107.45,364.1,1127.55,772.3,151.25,2924,907.9,8362.65,480.3,2630,2646.6,244.25,557.3,676.6,374.45,1513.2,583,225.35,649.3,1029.5,466.7,637,345.6,3418.35,12993.65,489.9,1615.5
12-Nov-14,2599.55,1018.8,387.3,16009,765.3,463.1,1707.95,727.65,290.45,4106,362.3,1126.35,369.5,1142.7,770,151.3,2967.35,911.75,8383.3,468.35,2620.45,2624.6,241.75,556.05,700.65,371.4,1514.1,601.4,229.45,644,1061.75,481.15,618.3,345.9,3439.7,13151.65,485.6,1600.5
13-Nov-14,2609.8,999.95,390.9,16409.45,730.45,456.25,1692.5,722.35,294.8,4178.6,346.25,1111.75,368.35,1129.05,764.35,151.9,2927.5,915.95,8357.85,471.25,2645,2577.2,235.5,558.8,693.45,372.95,1501.95,588.5,226.2,644.8,1099.5,473.6,623.65,347.1,3468.25,13191.85,476.6,1639.5
14-Nov-14,2652.85,1014.8,388.35,16563.1,734.85,456.95,1692.3,730.55,298.95,4191.65,356.8,1093.5,369.2,1126.85,756.15,157.3,2964.4,930.1,8389.9,478.15,2638,2616,240.15,563.9,689.45,376.15,1510.85,594.5,230.1,672.2,1119.95,476.9,609.2,356.3,3435.05,13992.9,489.7,1610.7
17-Nov-14,2657.65,1057.5,393.2,17033.25,726.05,451.4,1673.85,725.65,300.1,4218.45,357.35,1108.1,370.2,1129.9,757.2,158.05,3028.9,918.95,8430.75,480.1,2596.15,2561.45,237.95,564.15,689.55,380.1,1496.6,592.2,227.75,691.95,1108.1,475.9,613.3,354.1,3439.75,13845.5,489.2,1619.65
18-Nov-14,2643.95,1056,399.5,17732.25,719.9,449.85,1681.2,722.3,300.05,4182.35,353.65,1085.05,370.25,1105.65,751.85,155.3,3017.75,932.2,8425.9,486.4,2596.45,2530.1,246.95,566.25,693.55,383.35,1487,606.2,226.6,700.9,1141.75,474,607.85,352.6,3432.95,14073.1,490.3,1600.7
19-Nov-14,2674.95,1040.05,401.75,18073,721.55,450.1,1682.9,715.5,300.05,4173.35,343.75,1077.55,367.85,1117.2,760.2,154.75,3000.35,926.55,8382.3,471,2627.25,2494.75,240.4,564.9,681.05,388.55,1463.05,600.3,222.15,683.1,1122.3,470.2,599.2,347.05,3523.05,14745.3,477.25,1631.15
20-Nov-14,2655.3,1025.5,397.75,18912.85,719.8,444.25,1687.95,707.2,300,4225.6,344.75,1156.7,370.05,1122.35,761.25,156,2995.55,918.2,8401.9,466.6,2705.7,2466.35,234.6,571.9,675.45,375.15,1446.35,600.5,221.65,690.55,1128,466.65,618.5,346.75,3528.65,14648.15,474.55,1649
21-Nov-14,2673.45,1038.65,401.55,18368.05,724.45,441,1730.7,714.3,299.55,4146.15,345.8,1199.15,376.15,1134.4,753,160.3,3028.35,932.85,8477.35,462.9,2676.35,2490.7,237.6,572.1,703,375.1,1464.95,606.1,225.95,692.15,1112,476.95,627.05,346.9,3530.8,14512.75,475.75,1642.65
24-Nov-14,2675.1,1040.25,399.45,18355.25,719.4,450.9,1773.3,720.45,299.7,4275.1,344.15,1199.75,374.95,1136.7,750.1,165.65,3078.7,945.2,8530.15,476.6,2661.3,2522.1,235.8,579.35,698.65,385.35,1451.25,612.6,230.05,691.1,1117.5,478.15,618.15,347.3,3522,14621.3,475.3,1673.25
25-Nov-14,2644,1011.55,403.6,17759.95,709.9,449.05,1737.25,706.8,299.95,4303.2,339.9,1160.55,355.4,1146.45,765.7,165.55,3042.75,953.55,8463.1,464.45,2620.4,2467.2,235.4,581.55,678.3,393.85,1422.2,597.4,228.4,691.75,1111.15,470.75,624.25,348.05,3573.2,14277.3,477.25,1657.55
26-Nov-14,2614.45,1011.65,393.35,17961.15,707.6,444.65,1710.4,717.3,299.95,4300.45,343,1160.45,363.4,1158.45,769.75,169.15,3099.5,951.3,8475.75,466.25,2647.1,2476.45,241.1,579.8,683.55,375.9,1438.45,593.6,228.8,704.75,1082.3,470.3,628.95,349.55,3575.25,14267.75,490.55,1633.15
27-Nov-14,2649.6,1015.25,385.4,17973.85,720.55,446.35,1723.2,720.6,299.75,4365.9,349.05,1157.6,360.6,1152.6,790.05,172.6,3104.15,948.15,8494.2,460.2,2646.25,2475.2,238.35,582,693.25,372.2,1437.55,580.7,225.35,705.7,1081.1,469.4,637.55,349.15,3610.9,14338.65,489.45,1664.35
28-Nov-14,2640.8,1087.2,382.3,18919.85,746.25,450.75,1754.4,750.45,300.15,4359.85,364.95,1202.5,363.15,1160.65,786.1,174.05,3147.4,957.15,8588.25,473.35,2640.05,2484.25,231.35,585.8,709.95,381.95,1475.35,580.5,229.9,744.7,1090.85,481.2,635.15,355,3606.25,14518.7,488.2,1662.35
01-Dec-14,2636.3,1082.65,377.8,18743.85,744.35,450.1,1758.15,772.95,299.6,4349.85,360.3,1201.75,364.6,1137.55,808.65,167.4,3257.9,950,8555.9,461.15,2653.05,2478.2,226.7,592.6,714.65,377.3,1470.95,578,230.35,797.05,1119.4,489.15,643.05,353.8,3628.45,14520.85,478.4,1671.15
02-Dec-14,2602.35,1084.55,384.35,18600.8,712.55,468.5,1770.5,762.35,284.6,2126.6,351.85,1215.4,365.8,1125.1,805.8,171.05,3224,943.3,8524.7,465.2,2657.4,2473,229.05,590.95,717.9,381.8,1479,572.3,228.5,770.05,1150.2,493,639.45,355.75,3591.4,14359.05,463.75,1641.3
03-Dec-14,2609.9,1089.15,378.4,19784.8,710.85,460.35,1794.1,775.6,288.3,2123.5,345.35,1220.7,363.25,1104.6,819,169.05,3194.3,933.1,8537.65,463.75,2692.6,2474.1,230.85,593.85,741.3,376.6,1478.2,582.5,230.05,789.4,1144.75,499.05,650.2,357.1,3501.95,15235.55,472.25,1654.6
04-Dec-14,2625.1,1085.2,369.9,20522.35,726.55,463.15,362.2,784.45,295.6,2101.8,347,1223.85,383.15,1113,824.65,165.9,3218,941.4,8564.4,461.85,2679.25,2464.65,237.15,592.7,759.6,374.65,1476.25,572.4,230.05,791.7,1135.25,499.95,659.25,355.85,3475.55,15432,470.75,1623.85
05-Dec-14,2619.9,1104.55,367.8,20544.2,710.05,457.2,359.8,787.3,309.7,2070.3,345.4,1240.4,391.35,1114.85,820.65,163.2,3187,942.75,8538.3,461.15,2618.15,2485.25,241.75,578.85,750.6,372.65,1497.15,569.1,236.95,784.65,1125.8,498.55,647.3,356.55,3395.5,15213.5,469.35,1596.8
